236-A-bug-18003726-18007529,13,91,64,39,38,52,26,62,manual,REPAIR,365.682,48,85,85,autogen,NOREPAIR,205.163,,,
236-A-bug-18003976-18004085,13,89,89,89,89,0,0,27,manual,REPAIR,0.418,85,85,85,autogen,REPAIR,19.711,85,85,85
236-A-bug-18007495-18007529,13,89,89,89,89,0,0,29,manual,REPAIR,106.473,85,85,85,autogen,REPAIR,31.066,85,85,85
236-A-bug-18227052-18227120,13,91,64,39,38,52,26,59,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,284.059,,,
236-A-bug-18338107-18338153,13,91,62,37,37,54,25,43,manual,REPAIR,158.205,43,85,85,autogen,NOREPAIR,253.607,,,
245-B-bug-15450004-15450022,13,26,23,4,1,22,22,69,manual,TIMEOUT,10m,,,,autogen,REPAIR,295.473,20,20,20
245-B-bug-15926715-15927032,13,26,24,4,2,22,22,51,manual,NOREPAIR,240.146,,,,autogen,TIMEOUT,10m,,,
276-B-bug-10441668-10441759,13,33,29,6,5,27,24,30,manual,NOREPAIR,520.204,,,,autogen,VERIFICATIONFAILED,13.043,,,
276-B-bug-13314488-13314500,13,33,8,6,6,27,2,51,manual,REPAIR,50.996,8,16,16,autogen,VERIFICATIONFAILED,18.877,,,
276-B-bug-14833281-14833300,13,41,36,6,1,35,35,45,manual,REPAIR,0.588,17,27,27,autogen,NOREPAIR,192.444,,,
276-B-bug-15034096-15034124,13,46,40,6,5,40,35,29,manual,REPAIR,315.725,20,35,35,autogen,NOREPAIR,200.146,,,
276-B-bug-4820773-4820788,13,33,29,6,5,27,24,30,manual,REPAIR,471.023,16,16,16,autogen,REPAIR,108.871,16,16,16
276-B-bug-5933556-5940552,13,41,34,6,2,35,32,72,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,286.457,,,
276-B-bug-5933573-5940552,13,41,37,6,5,35,32,29,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,265.932,,,
276-B-bug-6188908-6188949,13,41,30,6,6,35,24,68,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,240.143,,,
281-A-bug-18132658-18132720,13,49,49,3,3,46,46,27,manual,NOREPAIR,7.267,,,,autogen,NOREPAIR,42.789,,,
291-B-bug-3524194-3524237,13,21,18,21,18,0,0,29,manual,REPAIR,155.256,5,17,17,autogen,NOREPAIR,309.399,,,
291-B-bug-3537395-3537438,13,21,5,4,4,17,1,35,manual,????,0.075,,,,autogen,NOREPAIR,347.961,,,
291-B-bug-3539893-3539896,13,23,4,4,4,19,0,24,manual,NOREPAIR,163.132,,,,autogen,NOREPAIR,153.658,,,
291-B-bug-3726598-3726610,13,23,4,4,4,19,0,24,manual,REPAIR,123.701,17,17,17,autogen,REPAIR,89.188,17,17,17
291-B-bug-6753127-6753143,13,31,4,2,2,29,2,30,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,415.696,,,
31-B-bug-10514546-10514583,13,84,10,9,9,75,1,31,manual,REPAIR,51.824,76,76,76,autogen,REPAIR,26.301,76,76,76
31-B-bug-10514554-10514583,13,84,9,9,9,75,0,24,manual,REPAIR,51.733,76,76,76,autogen,REPAIR,22.554,76,76,76
31-B-bug-136044-136045,13,68,49,48,29,20,20,30,manual,NOREPAIR,68.859,,,,autogen,NOREPAIR,216.951,,,
31-B-bug-14199570-14199578,13,74,9,9,9,65,0,24,manual,NOREPAIR,129.909,,,,autogen,REPAIR,19.481,47,59,59
31-B-bug-14288247-14288278,13,74,14,9,8,65,6,29,manual,REPAIR,70.169,49,59,59,autogen,REPAIR,16.888,47,59,59
31-B-bug-512114-512120,13,72,9,9,9,63,0,24,manual,NOREPAIR,486.608,,,,autogen,NOREPAIR,320.185,,,
31-B-bug-512116-512120,13,68,40,40,40,28,0,24,manual,????,0.109,,,,autogen,NOREPAIR,367.151,,,
31-B-bug-6435804-6435825,13,90,72,5,4,85,68,27,manual,REPAIR,559.435,59,76,76,autogen,REPAIR,236.379,49,76,76
316-A1-bug-3879223-3879239,13,35,19,4,4,31,15,41,manual,????,0.100,,,,autogen,????,7.721,,,
316-A2-bug-3868271-3868327,13,27,19,17,17,10,2,53,manual,????,0.172,,,,autogen,REPAIR,157.328,20,20,20
316-A2-bug-3876995-3877003,13,36,26,4,4,32,22,38,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
353-D-bug-4926926-4926955,13,27,17,9,1,18,16,98,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
353-D-bug-6175754-6175760,13,24,21,6,3,18,18,131,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
363-C-bug-13754002-13754097,13,45,45,2,2,43,43,45,manual,REPAIR,0.379,27,27,27,autogen,REPAIR,32.590,27,27,27
363-C-bug-5405641-5405684,13,31,25,9,3,22,22,41,manual,REPAIR,35.589,17,17,17,autogen,REPAIR,115.884,17,17,17
385-B-bug-11063177-11063186,13,17,14,8,5,9,9,40,manual,REPAIR,1.476,4,4,4,autogen,REPAIR,29.649,4,4,4
385-B-bug-17596493-17596993,13,17,16,3,2,14,14,55,manual,TIMEOUT,10m,,,,autogen,REPAIR,131.257,4,4,4
385-B-bug-6898992-6898998,13,17,14,8,5,9,9,56,manual,REPAIR,1.602,4,4,4,autogen,REPAIR,40.951,4,4,4
393-A-bug-10224824-10224841,13,77,49,3,3,74,46,26,manual,REPAIR,52.607,39,58,58,autogen,REPAIR,22.160,49,58,58
393-A-bug-12975319-12975331,13,68,7,7,7,61,0,27,manual,REPAIR,1.839,56,58,58,autogen,REPAIR,31.986,27,58,58
393-A-bug-13882866-13882981,13,62,42,21,1,41,41,593,manual,REPAIR,5.272,39,58,58,autogen,TIMEOUT,10m,,,
393-A-bug-13915086-13915488,13,72,60,13,1,59,59,504,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
393-A-bug-13915169-13915488,13,102,99,6,3,96,96,892,manual,REPAIR,0.880,39,58,58,autogen,TIMEOUT,10m,,,
393-A-bug-14052177-14052206,13,62,53,9,2,53,51,231,manual,TIMEOUT,10m,,,,autogen,REPAIR,180.780,18,58,58
41-C-bug-10642948-10642983,13,56,37,21,2,35,35,50,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,345.645,,,
41-C-bug-10642957-10642983,13,55,48,10,3,45,45,79,manual,NOREPAIR,134.652,,,,autogen,NOREPAIR,388.168,,,
41-C-bug-10642972-10642983,13,55,53,4,2,51,51,57,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,300.380,,,
41-C-bug-10643130-10643148,13,57,27,31,1,26,26,167,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,308.697,,,
41-C-bug-16825894-16825911,13,57,37,21,1,36,36,47,manual,NOREPAIR,97.032,,,,autogen,NOREPAIR,407.928,,,
41-C-bug-17904918-17904940,13,92,85,2,2,90,83,62,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,469.897,,,
41-C-bug-17904924-17904940,13,56,38,21,3,35,35,45,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,508.259,,,
41-C-bug-17917572-17917578,13,63,56,16,9,47,47,38,manual,TIMEOUT,10m,,,,autogen,REPAIR,319.876,52,52,52
41-C-bug-187321-187384,13,56,38,21,4,35,34,53,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,353.915,,,
41-C-bug-736212-736216,13,63,56,16,9,47,47,35,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,396.229,,,
411-A-bug-14678684-14678713,13,143,80,5,5,138,75,39,manual,REPAIR,76.759,81,81,81,autogen,REPAIR,125.036,81,81,81
411-A-bug-9661639-9661654,13,143,80,5,5,138,75,38,manual,REPAIR,12.081,79,81,81,autogen,REPAIR,407.861,81,81,81
420-A-bug-13091991-13091997,13,79,56,23,20,56,36,32,manual,NOREPAIR,58.289,,,,autogen,NOREPAIR,220.803,,,
420-A-bug-14171953-14171970,13,78,52,7,6,71,46,26,manual,REPAIR,37.520,69,74,74,autogen,REPAIR,67.515,66,74,74
420-A-bug-14755133-14755144,13,129,129,5,5,124,124,31,manual,REPAIR,0.890,59,70,70,autogen,TIMEOUT,10m,,,
420-A-bug-16671795-16671832,13,79,60,43,43,36,17,24,manual,REPAIR,6.484,56,70,70,autogen,REPAIR,31.048,70,70,70
505-A-bug-10101095-10101109,13,56,50,6,5,50,45,39,manual,????,0.360,,,,autogen,REPAIR,239.036,39,39,39
505-A-bug-10513326-10513335,13,43,34,17,16,26,18,34,manual,????,0.106,,,,autogen,TIMEOUT,10m,,,
538-A-bug-16876247-16876282,13,102,102,2,2,100,100,70,manual,REPAIR,7.285,53,55,55,autogen,REPAIR,429.340,55,55,55
550-A-bug-17839318-17839327,13,83,78,12,10,71,68,60,manual,NOREPAIR,86.321,,,,autogen,NOREPAIR,294.485,,,
58-A-bug-17762757-17762804,13,45,7,7,7,38,0,24,manual,REPAIR,127.440,34,39,39,autogen,REPAIR,28.444,15,39,39
58-A-bug-18163826-18163845,13,42,17,17,17,25,0,28,manual,NOREPAIR,50.970,,,,autogen,NOREPAIR,165.749,,,
58-A-bug-18231253-18231295,13,43,40,5,2,38,38,110,manual,REPAIR,0.965,39,40,40,autogen,REPAIR,169.369,39,40,40
59-A-bug-17307162-17307176,13,34,34,34,34,0,0,28,manual,REPAIR,3.763,30,30,30,autogen,REPAIR,27.607,30,30,30
600-A-bug-18147663-18147679,13,37,34,3,1,34,33,51,manual,TIMEOUT,10m,,,,autogen,VERIFICATIONFAILED,22.106,,,
600-A-bug-18147672-18147679,13,37,34,3,1,34,33,28,manual,TIMEOUT,10m,,,,autogen,VERIFICATIONFAILED,15.700,,,
665-C-bug-17762752-17762802,13,21,21,4,4,17,17,29,manual,REPAIR,113.405,9,9,9,autogen,REPAIR,77.165,9,9,9
677-C-bug-18262604-18262617,13,21,16,16,16,5,0,24,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
677-C-bug-18281182-18281188,13,21,21,6,6,15,15,31,manual,TIMEOUT,10m,,,,autogen,VERIFICATIONFAILED,22.690,,,
8-B-bug-17229415-17229625,13,69,57,15,4,54,53,80,manual,TIMEOUT,10m,,,,autogen,VERIFICATIONFAILED,53.115,,,
8-B-bug-36489-36547,13,91,91,2,2,89,89,30,manual,REPAIR,112.320,39,60,60,autogen,VERIFICATIONFAILED,14.104,,,
8-B-bug-37890-37891,13,82,75,8,1,74,74,49,manual,NOREPAIR,33.965,,,,autogen,REPAIR,56.440,54,60,60
8-B-bug-459037-459038,13,63,63,63,63,0,0,29,manual,REPAIR,4.716,60,60,60,autogen,REPAIR,26.531,60,60,60
113-A-bug-683826-683913,14,356,304,53,5,303,299,62,manual,REPAIR,0.521,303,340,340,autogen,REPAIR,385.101,294,340,340
113-A-bug-691902-691903,14,360,332,25,2,335,330,113,manual,REPAIR,0.579,331,340,340,autogen,REPAIR,95.156,324,340,340
118-A-bug-18073097-18080639,14,57,56,15,14,42,42,66,manual,NOREPAIR,348.211,,,,autogen,NOREPAIR,424.948,,,
118-A-bug-18103516-18103560,14,57,50,15,8,42,42,64,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,330.652,,,
118-A-bug-18109879-18109907,14,57,51,15,9,42,42,41,manual,NOREPAIR,467.784,,,,autogen,NOREPAIR,324.436,,,
118-A-bug-18134274-18134357,14,57,57,15,15,42,42,51,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,182.146,,,
118-A-bug-18174609-18174835,14,57,49,15,7,42,42,59,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,226.971,,,
118-A-bug-18174643-18174835,14,57,53,15,11,42,42,35,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,210.131,,,
118-A-bug-18174652-18174835,14,57,53,15,11,42,42,28,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,190.648,,,
118-A-bug-18174751-18174835,14,57,51,15,9,42,42,23,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,200.367,,,
118-A-bug-18282023-18282195,14,57,53,15,11,42,42,28,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,157.749,,,
118-A-bug-18294639-18294683,14,57,51,15,9,42,42,44,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,160.124,,,
118-A-bug-18327752-18328450,14,57,55,11,9,46,46,75,manual,NOREPAIR,278.372,,,,autogen,NOREPAIR,365.273,,,
123-A-bug-1869815-1869826,14,34,17,17,17,17,0,24,manual,REPAIR,148.335,14,27,27,autogen,????,0.234,,,
124-C-bug-5745829-5746012,14,62,26,8,3,54,23,25,manual,REPAIR,172.991,37,37,37,autogen,REPAIR,18.462,35,37,37
126-B-bug-16617781-16617816,14,48,41,8,1,40,40,55,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,352.775,,,
126-B-bug-6462704-6462737,14,48,40,10,2,38,38,37,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
131-A-bug-18069181-18073244,14,61,22,10,10,51,12,29,manual,REPAIR,0.367,55,55,55,autogen,REPAIR,68.964,55,55,55
131-A-bug-18178430-18178436,14,65,62,4,4,61,58,28,manual,NOREPAIR,92.098,,,,autogen,NOREPAIR,302.403,,,
131-A-bug-18178468-18252378,14,62,13,10,10,52,3,30,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,357.723,,,
131-A-bug-18296690-18296701,14,65,62,4,4,61,58,29,manual,NOREPAIR,153.056,,,,autogen,NOREPAIR,254.805,,,
133-A-bug-17969403-17975791,14,88,65,13,13,75,52,27,manual,NOREPAIR,495.644,,,,autogen,REPAIR,18.717,85,85,85
133-A-bug-17992884-17992958,14,88,79,13,6,75,73,51,manual,REPAIR,2.164,68,85,85,autogen,REPAIR,54.895,81,85,85
133-A-bug-17993292-17993355,14,88,65,13,13,75,52,29,manual,REPAIR,3.096,68,85,85,autogen,REPAIR,38.498,81,85,85
133-A-bug-18017249-18017267,14,88,80,13,6,75,74,53,manual,REPAIR,2.099,68,85,85,autogen,REPAIR,61.320,85,85,85
133-A-bug-18047608-18047662,14,88,65,13,13,75,52,29,manual,REPAIR,0.321,85,85,85,autogen,REPAIR,28.458,81,85,85
133-A-bug-18048780-18048793,14,87,33,32,32,55,1,23,manual,REPAIR,2.725,73,84,84,autogen,REPAIR,50.966,73,84,84
133-A-bug-18066416-18066518,14,88,65,13,13,75,52,26,manual,REPAIR,0.393,69,85,85,autogen,REPAIR,18.304,69,85,85
133-A-bug-18285631-18285709,14,88,65,13,13,75,52,25,manual,REPAIR,3.440,68,85,85,autogen,REPAIR,33.022,68,85,85
133-A-bug-18285725-18285856,14,88,80,13,6,75,74,60,manual,REPAIR,0.338,85,85,85,autogen,REPAIR,58.297,85,85,85
133-A-bug-18286216-18286228,14,88,80,13,7,75,73,49,manual,REPAIR,0.329,69,85,85,autogen,REPAIR,48.514,68,85,85
133-A-bug-18292018-18292024,14,88,65,13,13,75,52,27,manual,REPAIR,0.348,69,85,85,autogen,REPAIR,18.936,69,85,85
133-A-bug-18296173-18296188,14,88,65,13,13,75,52,29,manual,REPAIR,0.353,69,85,85,autogen,REPAIR,27.320,85,85,85
133-A-bug-18327759-18327824,14,88,65,13,13,75,52,27,manual,REPAIR,4.170,68,85,85,autogen,REPAIR,40.039,68,85,85
133-A-bug-18348504-18348539,14,88,65,13,13,75,52,27,manual,REPAIR,0.335,69,85,85,autogen,REPAIR,18.992,69,85,85
133-A-bug-18355672-18355701,14,88,65,13,13,75,52,26,manual,REPAIR,3.631,68,85,85,autogen,REPAIR,38.756,81,85,85
133-C-bug-925626-925706,14,19,19,19,19,0,0,26,manual,REPAIR,16.502,5,5,5,autogen,REPAIR,51.804,5,5,5
137-A-bug-11590458-11590515,14,50,39,15,12,35,27,92,manual,TIMEOUT,10m,,,,autogen,REPAIR,171.143,37,45,45
137-A-bug-8134102-8134128,14,50,42,9,7,41,35,34,manual,REPAIR,1.553,33,45,45,autogen,REPAIR,142.073,45,45,45
147-A-bug-1015775-1015776,14,78,46,46,46,32,0,24,manual,REPAIR,0.663,25,56,56,autogen,NOREPAIR,260.409,,,
147-A-bug-1045602-1045611,14,79,40,45,6,34,34,34,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,91.076,,,
147-A-bug-1045605-1045611,14,78,46,44,44,34,2,24,manual,REPAIR,0.312,18,56,56,autogen,REPAIR,62.947,29,56,56
147-A-bug-12915557-12915622,14,74,38,38,38,36,0,46,manual,NOREPAIR,459.758,,,,autogen,TIMEOUT,10m,,,
174-B-bug-1501641-1501825,14,69,51,4,1,65,50,110,manual,????,0.405,,,,autogen,REPAIR,300.588,48,48,48
174-B-bug-1504776-1504783,14,90,86,6,2,84,84,129,manual,REPAIR,14.431,37,38,38,autogen,NOREPAIR,481.467,,,
180-C-bug-15764515-15764561,14,20,8,6,6,14,2,25,manual,????,0.107,,,,autogen,REPAIR,214.472,14,14,14
197-C-bug-11986074-11986110,14,23,23,23,23,0,0,30,manual,NOREPAIR,45.044,,,,autogen,NOREPAIR,126.028,,,
197-C-bug-2103086-2103090,14,23,23,6,6,17,17,24,manual,BUILDFAILED,465.289,,,,autogen,TIMEOUT,10m,,,
202-A-bug-1864388-1905671,14,59,39,29,17,30,22,42,manual,REPAIR,0.578,54,54,54,autogen,REPAIR,27.934,54,54,54
202-A-bug-1938570-1938571,14,59,59,59,59,0,0,25,manual,REPAIR,42.404,54,54,54,autogen,REPAIR,26.368,19,54,54
208-A-bug-17532993-17533015,14,73,59,59,59,14,0,23,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,104.529,,,
208-A-bug-17922157-17922172,14,25,15,15,15,10,0,24,manual,NOREPAIR,64.198,,,,autogen,REPAIR,118.353,1,2,2
208-A-bug-18102368-18102377,14,62,62,62,62,0,0,24,manual,NOREPAIR,231.588,,,,autogen,NOREPAIR,142.647,,,
208-A-bug-18110250-18110255,14,74,13,68,7,6,6,78,manual,REPAIR,2.504,71,71,71,autogen,REPAIR,41.143,71,71,71
208-A-bug-18123262-18123289,14,74,70,68,64,6,6,84,manual,????,0.096,,,,autogen,NOREPAIR,99.841,,,
208-A-bug-18123271-18123289,14,74,50,68,44,6,6,90,manual,????,0.081,,,,autogen,NOREPAIR,86.941,,,
208-A-bug-18260832-18260860,14,74,41,41,41,33,0,26,manual,REPAIR,358.822,71,71,71,autogen,REPAIR,123.074,71,71,71
208-A-bug-18266864-18266892,14,81,51,31,9,50,42,207,manual,????,0.181,,,,autogen,NOREPAIR,105.305,,,
208-A-bug-18351096-18351104,14,74,33,33,33,41,0,27,manual,NOREPAIR,248.915,,,,autogen,NOREPAIR,181.529,,,
236-A-bug-18003726-18007529,14,91,64,39,39,52,25,100,manual,REPAIR,365.654,48,85,85,autogen,NOREPAIR,226.722,,,
236-A-bug-18003976-18004085,14,89,89,89,89,0,0,25,manual,REPAIR,0.446,85,85,85,autogen,REPAIR,17.311,85,85,85
236-A-bug-18007495-18007529,14,89,89,89,89,0,0,27,manual,REPAIR,106.588,85,85,85,autogen,REPAIR,30.500,85,85,85
236-A-bug-18227052-18227120,14,91,65,39,38,52,27,66,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,283.809,,,
236-A-bug-18338107-18338153,14,91,62,37,37,54,25,60,manual,REPAIR,158.050,43,85,85,autogen,????,8.082,,,
245-B-bug-15450004-15450022,14,26,23,4,1,22,22,53,manual,TIMEOUT,10m,,,,autogen,REPAIR,292.930,20,20,20
245-B-bug-15926715-15927032,14,26,18,4,2,22,16,51,manual,NOREPAIR,240.391,,,,autogen,TIMEOUT,10m,,,
276-B-bug-10441668-10441759,14,33,29,6,5,27,24,52,manual,NOREPAIR,519.963,,,,autogen,VERIFICATIONFAILED,18.440,,,
276-B-bug-13314488-13314500,14,33,28,6,1,27,27,30,manual,REPAIR,51.074,8,16,16,autogen,VERIFICATIONFAILED,12.939,,,
276-B-bug-14833281-14833300,14,41,36,6,1,35,35,76,manual,REPAIR,0.312,16,27,27,autogen,NOREPAIR,223.786,,,
276-B-bug-15034096-15034124,14,46,40,6,5,40,35,28,manual,REPAIR,315.253,18,35,35,autogen,NOREPAIR,203.374,,,
276-B-bug-4820773-4820788,14,33,29,6,5,27,24,28,manual,REPAIR,470.814,16,16,16,autogen,REPAIR,107.834,16,16,16
276-B-bug-5933556-5940552,14,41,21,6,5,35,16,29,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,259.887,,,
276-B-bug-5933573-5940552,14,41,37,6,2,35,35,93,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,320.937,,,
276-B-bug-6188908-6188949,14,41,9,6,6,35,3,52,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,235.864,,,
281-A-bug-18132658-18132720,14,49,49,3,3,46,46,28,manual,NOREPAIR,7.324,,,,autogen,NOREPAIR,44.547,,,
291-B-bug-3524194-3524237,14,21,21,21,21,0,0,24,manual,REPAIR,155.127,5,17,17,autogen,NOREPAIR,137.092,,,
291-B-bug-3537395-3537438,14,21,6,4,4,17,2,35,manual,????,0.073,,,,autogen,NOREPAIR,343.692,,,
291-B-bug-3539893-3539896,14,23,4,4,4,19,0,24,manual,NOREPAIR,163.764,,,,autogen,NOREPAIR,172.902,,,
291-B-bug-3726598-3726610,14,23,4,4,4,19,0,24,manual,REPAIR,123.973,17,17,17,autogen,REPAIR,76.772,17,17,17
291-B-bug-6753127-6753143,14,31,4,2,2,29,2,30,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,415.240,,,
31-B-bug-10514546-10514583,14,84,9,9,9,75,0,29,manual,REPAIR,51.853,76,76,76,autogen,REPAIR,25.277,76,76,76
31-B-bug-10514554-10514583,14,84,17,9,9,75,8,31,manual,REPAIR,51.745,76,76,76,autogen,REPAIR,36.899,53,76,76
31-B-bug-10514570-10514583,14,96,40,7,6,89,34,30,manual,REPAIR,51.710,76,76,76,autogen,REPAIR,100.236,53,76,76
31-B-bug-136044-136045,14,68,41,48,21,20,20,28,manual,NOREPAIR,68.845,,,,autogen,NOREPAIR,214.304,,,
31-B-bug-14199570-14199578,14,74,9,9,9,65,0,24,manual,NOREPAIR,129.467,,,,autogen,REPAIR,19.686,47,59,59
31-B-bug-14288247-14288278,14,74,9,9,9,65,0,24,manual,REPAIR,70.199,50,59,59,autogen,REPAIR,14.461,47,59,59
31-B-bug-512114-512120,14,72,9,9,9,63,0,24,manual,NOREPAIR,486.625,,,,autogen,NOREPAIR,322.611,,,
31-B-bug-6435804-6435825,14,90,72,5,4,85,68,26,manual,REPAIR,563.315,58,76,76,autogen,REPAIR,239.025,49,76,76
316-A1-bug-3879223-3879239,14,35,12,4,4,31,8,34,manual,REPAIR,1.241,17,20,20,autogen,????,4.669,,,
316-A2-bug-3868271-3868327,14,27,17,17,17,10,0,23,manual,????,0.079,,,,autogen,REPAIR,22.349,8,20,20
316-A2-bug-3876995-3877003,14,36,26,4,4,32,22,40,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
353-D-bug-4926926-4926955,14,27,20,9,3,18,17,155,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
353-D-bug-6175754-6175760,14,24,19,6,1,18,18,187,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
363-C-bug-13754002-13754097,14,45,45,2,2,43,43,45,manual,REPAIR,0.339,27,27,27,autogen,REPAIR,33.506,27,27,27
363-C-bug-5405641-5405684,14,31,25,9,3,22,22,50,manual,REPAIR,35.934,17,17,17,autogen,REPAIR,125.441,17,17,17
385-B-bug-11063177-11063186,14,17,11,8,2,9,9,53,manual,REPAIR,1.552,4,4,4,autogen,REPAIR,38.006,4,4,4
385-B-bug-17596493-17596993,14,17,16,3,2,14,14,55,manual,TIMEOUT,10m,,,,autogen,REPAIR,196.156,4,4,4
385-B-bug-6898992-6898998,14,17,14,8,5,9,9,40,manual,REPAIR,1.625,4,4,4,autogen,REPAIR,30.178,4,4,4
393-A-bug-10224824-10224841,14,77,49,3,3,74,46,26,manual,REPAIR,52.689,39,58,58,autogen,REPAIR,21.083,49,58,58
393-A-bug-12975319-12975331,14,68,7,7,7,61,0,27,manual,REPAIR,1.891,56,58,58,autogen,REPAIR,179.449,41,58,58
393-A-bug-13882866-13882981,14,62,46,21,5,41,41,484,manual,REPAIR,0.576,38,58,58,autogen,TIMEOUT,10m,,,
393-A-bug-13915086-13915488,14,72,60,13,1,59,59,677,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
393-A-bug-13915169-13915488,14,102,97,6,1,96,96,510,manual,REPAIR,0.607,39,58,58,autogen,TIMEOUT,10m,,,
393-A-bug-14052177-14052206,14,62,55,9,2,53,53,304,manual,TIMEOUT,10m,,,,autogen,TIMEOUT,10m,,,
41-C-bug-10642948-10642983,14,56,38,21,6,35,32,41,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,330.837,,,
41-C-bug-10642957-10642983,14,55,44,10,3,45,41,63,manual,NOREPAIR,128.752,,,,autogen,NOREPAIR,434.792,,,
41-C-bug-10642972-10642983,14,55,53,4,2,51,51,52,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,294.486,,,
41-C-bug-10643130-10643148,14,57,27,31,1,26,26,242,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,458.116,,,
41-C-bug-16825894-16825911,14,57,37,21,1,36,36,46,manual,NOREPAIR,96.797,,,,autogen,NOREPAIR,402.472,,,
41-C-bug-17904918-17904940,14,92,80,2,2,90,78,103,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,468.704,,,
41-C-bug-17904924-17904940,14,56,36,21,1,35,35,47,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,487.463,,,
41-C-bug-17917572-17917578,14,63,48,16,1,47,47,39,manual,TIMEOUT,10m,,,,autogen,REPAIR,333.161,52,52,52
41-C-bug-187321-187384,14,56,36,21,1,35,35,42,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,330.515,,,
41-C-bug-736212-736216,14,63,48,16,1,47,47,37,manual,TIMEOUT,10m,,,,autogen,NOREPAIR,400.760,,,
411-A-bug-14678684-14678713,14,143,80,5,5,138,75,39,manual,REPAIR,76.875,81,81,81,autogen,REPAIR,124.029,81,81,81
411-A-bug-9661639-9661654,14,143,80,5,5,138,75,41,manual,REPAIR,12.051,79,81,81,autogen,TIMEOUT,10m,,,
420-A-bug-13091991-13091997,14,79,57,23,20,56,37,32,manual,NOREPAIR,58.594,,,,autogen,NOREPAIR,247.236,,,
420-A-bug-14171953-14171970,14,78,52,7,6,71,46,29,manual,REPAIR,38.184,69,74,74,autogen,REPAIR,160.831,67,74,74
420-A-bug-14755133-14755144,14,129,129,5,5,124,124,31,manual,REPAIR,0.875,59,70,70,autogen,TIMEOUT,10m,,,
420-A-bug-16671795-16671832,14,79,52,43,43,36,9,24,manual,REPAIR,6.474,56,70,70,autogen,REPAIR,32.721,70,70,70
505-A-bug-10101095-10101109,14,56,50,6,5,50,45,42,manual,????,0.367,,,,autogen,REPAIR,238.770,39,39,39
505-A-bug-10513326-10513335,14,43,30,17,16,26,14,30,manual,????,0.121,,,,autogen,TIMEOUT,10m,,,
538-A-bug-14000679-14000824,14,79,78,3,2,76,76,140,manual,REPAIR,0.513,54,55,55,autogen,REPAIR,100.118,54,55,55
538-A-bug-16876247-16876282,14,102,102,2,2,100,100,70,manual,REPAIR,7.489,53,55,55,autogen,REPAIR,430.659,55,55,55
550-A-bug-17839318-17839327,14,83,78,12,10,71,68,60,manual,NOREPAIR,86.001,,,,autogen,NOREPAIR,294.575,,,
58-A-bug-17762757-17762804,14,45,7,7,7,38,0,27,manual,REPAIR,127.816,34,39,39,autogen,REPAIR,30.042,15,39,39
58-A-bug-18163826-18163845,14,42,17,17,17,25,0,27,manual,NOREPAIR,50.134,,,,autogen,NOREPAIR,157.852,,,
